# Метеостанция Москва (ВДНХ), Россия, WMO_ID=27612, выборка с 01.01.2024 по 31.12.2024, все дни
# Кодировка: UTF-8
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=27612&lang=ru
#
#"Местное время в Москве (ВДНХ)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"03.11.2024 06:00";"0.5";"744.1";"758.1";"1.4";"80";"Ветер, дующий с северо-запада";"2";"";"";"100%.";"Снег с перерывами слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-1.2";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"11.0";"-2.6";"0.3";"12";"";"";"";"";
"03.11.2024 03:00";"-0.2";"742.7";"756.7";"0.4";"86";"Ветер, дующий с запада";"1";"";"";"100%.";"Снег с перерывами слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"";"";"10.0";"-2.3";"";"";"";"";"";"";
"03.11.2024 00:00";"-1.0";"742.3";"756.4";"0.5";"80";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-4.1";"";"";"";"";"";"";
"02.11.2024 21:00";"-1.0";"741.8";"755.9";"1.1";"79";"Ветер, дующий с западо-северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"1.0";"";"";"";"";"";"20.0";"-4.3";"Осадков нет";"12";"";"";"";"";
"02.11.2024 18:00";"-0.2";"740.7";"754.6";"2.4";"70";"Ветер, дующий с западо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-5.1";"0.1";"12";"";"";"";"";
"02.11.2024 15:00";"1.0";"738.3";"752.2";"2.9";"58";"Ветер, дующий с северо-запада";"1";"";"10";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-6.4";"";"";"";"";"";"";
"02.11.2024 12:00";"0.4";"735.4";"749.2";"4.8";"66";"Ветер, дующий с северо-запада";"2";"";"10";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-5.3";"";"";"";"";"";"";
"02.11.2024 09:00";"1.0";"730.6";"744.3";"5.2";"81";"Ветер, дующий с северо-северо-запада";"4";"";"11";"90  или более, но не 100%";"Ливневый снег или ливневый дождь и снег. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"0.6";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-1.9";"2.0";"12";"";"";"";"";
"02.11.2024 06:00";"1.6";"725.4";"739.0";"2.0";"85";"Ветер, дующий с северо-северо-запада";"2";"";"11";"100%.";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"1.6";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"";"";"20.0";"-0.7";"6.0";"12";"";"";"";"";
"02.11.2024 03:00";"5.6";"723.4";"736.7";"0.5";"88";"Ветер, дующий с западо-северо-запада";"2";"";"";"70 – 80%.";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"3.8";"";"";"";"";"";"";
"02.11.2024 00:00";"7.9";"722.9";"736.1";"0.6";"90";"Ветер, дующий с западо-северо-запада";"1";"";"";"90  или более, но не 100%";"Дождь (незамерзающий) неливневый. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"6.3";"";"";"";"";"";"";
"01.11.2024 21:00";"8.8";"722.3";"735.4";"-1.3";"88";"Ветер, дующий с запада";"1";"";"11";"90  или более, но не 100%";"Дождь (незамерзающий) неливневый. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"10.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"6.9";"15.0";"12";"";"";"";"";
"01.11.2024 18:00";"9.1";"723.6";"736.7";"-3.2";"95";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"11.0";"8.3";"12.0";"12";"";"";"";"";
"01.11.2024 15:00";"7.6";"726.8";"740.1";"-3.8";"97";"Ветер, дующий с юга";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"7.0";"7.1";"";"";"";"";"";"";
"01.11.2024 12:00";"5.6";"730.6";"744.0";"-2.7";"96";"Ветер, дующий с юго-востока";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"6.0";"5.0";"";"";"";"";"";"";
"01.11.2024 09:00";"3.8";"733.3";"747.0";"-2.4";"95";"Штиль, безветрие";"0";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Дождь.";"1.8";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"9.0";"3.1";"3.0";"12";"";"";"";"";
"01.11.2024 06:00";"2.5";"735.7";"749.4";"-2.9";"93";"Ветер, дующий с юга";"1";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"1.8";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"300-600";"";"";"13.0";"1.5";"2.0";"12";"";"";"";"";
"01.11.2024 03:00";"2.8";"738.6";"752.4";"-1.9";"88";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"300-600";"";"";"19.0";"1.0";"";"";"";"";"";"";
"01.11.2024 00:00";"2.5";"740.5";"754.3";"-1.7";"73";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"20.0";"-1.9";"";"";"";"";"";"";
"31.10.2024 21:00";"2.3";"742.2";"756.1";"-0.1";"65";"Ветер, дующий с западо-юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"4.8";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-3.6";"Осадков нет";"12";"";"";"";"";
"31.10.2024 18:00";"2.8";"742.3";"756.2";"0.7";"61";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-4.1";"Осадков нет";"12";"";"";"";"";
"31.10.2024 15:00";"4.5";"741.6";"755.4";"0.9";"59";"Ветер, дующий с западо-северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-3.0";"";"";"";"";"";"";
"31.10.2024 12:00";"3.8";"740.7";"754.5";"0.9";"75";"Ветер, дующий с западо-северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-0.3";"";"";"";"";"";"";
"31.10.2024 09:00";"3.2";"739.8";"753.6";"1.0";"82";"Ветер, дующий с западо-северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"2.4";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"0.3";"11.0";"12";"Поверхность почвы сырая (вода застаивается на поверхности и образует малые или большие лужи).";"2.0";"";"";
"31.10.2024 06:00";"2.5";"738.8";"752.6";"1.3";"84";"Ветер, дующий с запада";"1";"";"";"50%.";" ";"";"";"2.5";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"0.1";"13.0";"12";"";"";"";"";
"31.10.2024 03:00";"4.1";"737.5";"751.2";"0.7";"87";"Ветер, дующий с западо-северо-запада";"2";"";"10";"40%.";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Дождь.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"2.1";"";"";"";"";"";"";
"31.10.2024 00:00";"7.0";"736.8";"750.3";"-0.1";"90";"Ветер, дующий с запада";"2";"";"10";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"18.0";"5.4";"";"";"";"";"";"";
"30.10.2024 21:00";"8.8";"736.9";"750.4";"-3.4";"94";"Ветер, дующий с юга";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"8.8";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"14.0";"7.9";"3.0";"12";"";"";"";"";
"30.10.2024 18:00";"7.1";"740.3";"753.9";"-3.7";"93";"Ветер, дующий с юга";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.3";"6.0";"1.0";"12";"";"";"";"";
"30.10.2024 15:00";"6.3";"744.0";"757.7";"-3.4";"85";"Ветер, дующий с юга";"1";"";"";"100%.";" ";"";"";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"";"";"16.0";"3.9";"";"";"";"";"";"";
"30.10.2024 12:00";"5.8";"747.4";"761.2";"-2.4";"78";"Ветер, дующий с юго-юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"2.3";"";"";"";"";"";"";
"30.10.2024 09:00";"2.0";"749.8";"763.9";"-1.2";"98";"Ветер, дующий с юго-юго-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"-1.4";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"19.0";"1.7";"Осадков нет";"12";"Поверхность почвы влажная.";"1.0";"";"";
"30.10.2024 06:00";"-0.2";"751.0";"765.2";"-0.3";"99";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-0.5";"";"";"";"";"";"";"12.0";"-0.4";"Осадков нет";"12";"";"";"";"";
"30.10.2024 03:00";"0.4";"751.3";"765.4";"0.0";"97";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"13.0";"0.0";"";"";"";"";"";"";
"30.10.2024 00:00";"2.8";"751.3";"765.3";"0.6";"89";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"1.1";"";"";"";"";"";"";
"29.10.2024 21:00";"4.4";"750.7";"764.5";"1.3";"86";"Ветер, дующий с западо-северо-запада";"1";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"7.6";"";"";"";"";"";"20.0";"2.3";"1.0";"12";"";"";"";"";
"29.10.2024 18:00";"5.6";"749.4";"763.2";"1.4";"90";"Ветер, дующий с северо-северо-запада";"2";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"4.0";"1.0";"12";"";"";"";"";
"29.10.2024 15:00";"7.3";"748.0";"761.7";"0.3";"79";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"3.8";"";"";"";"";"";"";
"29.10.2024 12:00";"7.2";"747.7";"761.4";"0.0";"81";"Ветер, дующий с западо-северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"4.1";"";"";"";"";"";"";
"29.10.2024 09:00";"5.9";"747.7";"761.5";"0.1";"92";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"4.9";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"4.7";"0.6";"12";"Поверхность почвы влажная.";"4.0";"";"";
"29.10.2024 06:00";"6.1";"747.6";"761.4";"-0.2";"92";"Ветер, дующий с запада";"1";"";"";"70 – 80%.";" ";"";"";"6.0";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"4.9";"2.0";"12";"";"";"";"";
"29.10.2024 03:00";"7.7";"747.8";"761.5";"0.4";"89";"Ветер, дующий с северо-запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"1000-1500";"";"";"20.0";"6.0";"";"";"";"";"";"";
"29.10.2024 00:00";"8.4";"747.4";"761.1";"0.0";"96";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"10.0";"7.8";"";"";"";"";"";"";
"28.10.2024 21:00";"8.3";"747.4";"761.1";"-0.6";"96";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"8.7";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"100%.";"200-300";"";"";"2.1";"7.7";"1.0";"12";"";"";"";"";
"28.10.2024 18:00";"8.2";"748.0";"761.6";"-0.6";"92";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"100%.";"300-600";"";"";"4.2";"7.0";"0.4";"12";"";"";"";"";
"28.10.2024 15:00";"8.5";"748.6";"762.2";"-0.6";"83";"Ветер, дующий с юго-юго-востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"8.0";"5.8";"";"";"";"";"";"";
"28.10.2024 12:00";"7.8";"749.2";"763.0";"-0.8";"86";"Ветер, дующий с юго-востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"6.0";"5.6";"";"";"";"";"";"";
"28.10.2024 09:00";"7.0";"750.0";"763.7";"-0.4";"91";"Ветер, дующий с востоко-юго-востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"6.7";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"4.9";"5.6";"Осадков нет";"12";"Поверхность почвы влажная.";"6.0";"";"";
"28.10.2024 06:00";"6.9";"750.4";"764.2";"-0.8";"93";"Ветер, дующий с юго-востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"6.7";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"5.0";"5.8";"Осадков нет";"12";"";"";"";"";
"28.10.2024 03:00";"7.2";"751.2";"764.9";"-0.9";"93";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"";"";"8.0";"6.1";"";"";"";"";"";"";
"28.10.2024 00:00";"7.4";"752.1";"765.9";"-0.7";"93";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"15.0";"6.3";"";"";"";"";"";"";
"27.10.2024 21:00";"6.7";"752.8";"766.6";"-0.3";"92";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"10.0";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2000-2500";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"16.0";"5.4";"Осадков нет";"12";"";"";"";"";
"27.10.2024 18:00";"8.0";"753.1";"766.9";"-0.6";"83";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"20.0";"5.3";"Осадков нет";"12";"";"";"";"";
"27.10.2024 15:00";"9.3";"753.7";"767.4";"-0.8";"74";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"20.0";"4.9";"";"";"";"";"";"";
"27.10.2024 12:00";"9.2";"754.5";"768.2";"0.1";"80";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"19.0";"5.9";"";"";"";"";"";"";
"27.10.2024 09:00";"6.5";"754.4";"768.3";"0.0";"97";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"5.3";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"6.0";"Осадков нет";"12";"Поверхность почвы влажная.";"4.0";"";"";
"27.10.2024 06:00";"6.3";"754.4";"768.3";"0.1";"97";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"5.3";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"19.0";"5.8";"Осадков нет";"12";"";"";"";"";
"27.10.2024 03:00";"6.5";"754.3";"768.1";"-0.3";"95";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"14.0";"5.7";"";"";"";"";"";"";
"27.10.2024 00:00";"7.4";"754.6";"768.5";"-0.2";"92";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2000-2500";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"6.2";"";"";"";"";"";"";
"26.10.2024 21:00";"7.4";"754.8";"768.6";"0.1";"91";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";" ";"";"";"";"8.6";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"";"";"15.0";"6.0";"0.4";"12";"";"";"";"";
"26.10.2024 18:00";"7.4";"754.7";"768.5";"-0.1";"93";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"13.0";"6.3";"0.4";"12";"";"";"";"";
"26.10.2024 15:00";"7.9";"754.8";"768.6";"-0.4";"93";"Ветер, дующий с запада";"1";"";"";"100%.";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"";"";"13.0";"6.8";"";"";"";"";"";"";
